Model year,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
0.0,-0.6136791725388993,-0.8514651797393594,-0.7157428274606454,0.5364999842943982,-0.7664351035862207,0.38451511005208766,-0.03953924666523955
0.0,-0.6797014557188279,-1.1025382455599395,-0.8756520662757908,0.8234650921727972,-0.9015063785973791,0.38451511005208766,1.488257244479606
0.0,-0.48163460617904247,-0.8012505665752436,-0.595810898349287,0.3930174303551987,-0.648247737951457,0.38451511005208766,-0.03953924666523955
0.0,-0.9768017300285049,-1.002109019231708,-0.99558399538715,0.9669476461119967,-1.0534615629849324,1.248332775890034,1.488257244479606
0.0,-0.8117460220786841,-0.7008213402470115,-0.7956974468682185,0.6799825382335977,-0.8339707410917999,0.38451511005208766,0.7243589989071832
0.0,-0.5476568893589712,-0.19867520860585158,-0.47587896923792783,0.2495348764159992,-0.5131764629402985,0.38451511005208766,0.7243589989071832
0.0,0.6737553494697033,0.7051878283482373,0.6834630121718752,-0.7548430011583972,0.618045465278154,-0.4793025557858587,-0.8034374922376624
0.0,1.763123021938521,1.9103385442870222,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-0.8034374922376624
0.0,-0.2835677566392576,-0.09824598227761898,-0.2360151110152101,-0.03743023146239978,-0.2936856410471659,0.38451511005208766,0.7243589989071832
0.0,-0.15152319027940084,0.10261247037884533,-0.07610587220006476,-0.18091278540159927,-0.1417304566596126,0.38451511005208766,0.7243589989071832
0.0,0.9708556237793803,1.2575485731535134,1.0832361092097382,-1.041808109036796,1.0401431996880242,-1.343120221623805,-0.8034374922376624
0.0,-0.7787348804887201,-1.002109019231708,-0.8756520662757908,0.8234650921727972,-0.918390287973774,1.248332775890034,0.7243589989071832
0.0,-0.4486234645890784,-0.5501775007546634,-0.5158562789417139,0.2495348764159992,-0.5638281910694829,0.38451511005208766,-0.8034374922376624
0.0,0.2776216503901329,-0.09824598227761898,0.12378067631886676,-0.3243953393407988,0.07776036523351997,-0.4793025557858587,-0.8034374922376624
0.0,0.11256594244031214,0.40390014936354135,0.2037352957264391,-0.46787789327999824,0.19594773086828365,-0.4793025557858587,0.7243589989071832
0.0,-1.2408908627482185,-0.7510359534111277,-1.115515924498509,1.110430200051196,-1.104113291114117,1.248332775890034,0.7243589989071832
0.0,-0.8447571636686487,-0.34931904809819914,-0.7157428274606454,0.5364999842943982,-0.7157833754570362,0.38451511005208766,0.7243589989071832
0.0,-0.4156123229991144,-0.34931904809819914,-0.4359016595341416,0.2495348764159992,-0.37810518792913994,0.38451511005208766,0.7243589989071832
0.0,-1.1088462963883616,-0.8514651797393594,-1.0755386147947223,1.110430200051196,-1.0703454723613273,1.248332775890034,0.7243589989071832
0.0,-0.38260118140915034,-0.9016797929034758,-0.595810898349287,0.3930174303551987,-0.5807121004458777,0.38451511005208766,0.7243589989071832
0.0,-0.25055661504929355,-0.7510359534111277,-0.4359016595341416,0.2495348764159992,-0.462524734811114,0.38451511005208766,-0.03953924666523955
0.0,-0.25055661504929355,-0.7510359534111277,-0.4359016595341416,0.2495348764159992,-0.4287569160583244,0.38451511005208766,0.7243589989071832
0.0,-0.15152319027940084,-0.4999628875905476,-0.27599242071899627,0.10605232247679972,-0.2936856410471659,0.38451511005208766,-0.03953924666523955
0.0,-0.01947862391954464,-0.4497482744264317,-0.19603780131142395,-0.03743023146239978,-0.1754982754124022,0.38451511005208766,-0.03953924666523955
0.0,1.069889048549273,0.3034709230353087,0.8033949412832336,-0.8983255550975967,0.8206523777948918,-0.4793025557858587,-0.8034374922376624
0.0,1.1359113317292011,0.5545439888558888,0.9233268703945928,-0.8983255550975967,0.9219558340532605,-1.343120221623805,-0.8034374922376624
0.0,0.07955480085034808,-0.34931904809819914,-0.07610587220006476,-0.18091278540159927,-0.07419481915403334,0.38451511005208766,-0.03953924666523955
0.0,-0.38260118140915034,-0.8012505665752436,-0.5558335886455008,0.3930174303551987,-0.5638281910694829,0.38451511005208766,0.7243589989071832
0.0,0.17858822562024082,-0.34931904809819914,0.003848747207507564,-0.18091278540159927,0.01022472772794072,-0.4793025557858587,-0.8034374922376624
0.0,-0.2175454734593295,-0.6003921139187793,-0.3559470401265693,0.10605232247679972,-0.3443373691763503,0.38451511005208766,0.7243589989071832
