PC1,PC2,CO2_rating,Smog_rating
3.54493532942545,-1.522086295501135,3,2
-1.6243370501026722,0.3186144808582435,5,6
0.4669955835446618,0.9055358522385755,4,6
1.3293811951402719,1.0579819728465005,4,6
0.7171926615744703,0.9725720858607682,4,6
1.0917121787990929,1.008029757024825,4,6
1.6223451033387322,1.1327305870635374,4,6
0.6356412855267038,0.8703384778649353,4,6
-3.3067243873173684,-0.006999096076279091,6,6
-4.498799374678807,-0.3432025521444814,7,6
-4.498799374678807,-0.3432025521444814,7,6
-3.0127734248944282,-0.0028005260583949406,6,6
-1.28415756071929,0.4590651437416456,5,6
-2.4560399517064098,0.1518743170528413,6,6
-0.4612286708707504,0.6181885614512856,5,6
-1.1149424803431531,0.48308662105680933,5,6
-3.5454747894000964,-0.1090329936049202,6,6
-2.457752319867091,0.11574231303524234,6,6
-1.5656747929706698,0.3493188656181604,5,6
-3.846771168408899,-0.17385525423002832,6,6
1.486793527763982,1.171601480577899,4,6
4.102947317345947,-1.3531154209683225,3,2
1.1721821691053105,1.0581816833136923,4,6
4.449722038454748,-1.2671418851343121,3,2
3.2680531357311593,0.7834054203170333,3,5
4.366402003978982,-1.3038376723776741,3,2
1.272943313516405,1.0562724221223443,4,6
0.7981172881814996,0.9492308204971547,4,6
1.7741306149986653,0.36966824299362466,4,5
2.5768936734310732,0.5701563928614425,3,5
2.2942334514131066,0.48349696240916235,3,5
2.464116474678803,0.5478444662704351,3,5
0.022883373566806635,0.725709739190399,4,6
-0.6334593918881594,0.600345569307947,5,6
0.2176665846676541,0.7767620821247583,4,6
0.5364365737341844,0.8609165465459347,4,6
2.9267529474469125,-0.10938140462551615,3,4
0.44428903820862425,0.039359977754088116,4,5
2.3285341660950305,-0.3217505096623651,3,4
2.4770076890438752,-0.31369920426331777,3,4
1.0096729665591018,-0.6479930178850408,4,4
2.0645363667493655,-0.30540062004566515,4,4
1.370972803254118,-0.43550060106411614,4,4
-0.8610987792529395,0.5279946918178104,5,6
-0.8629714301276257,0.5110863293184306,5,6
-4.421107074870503,-0.3044971560988449,7,6
-0.8308600107729164,0.5186230546121376,5,6
-4.319728495668227,-0.2637499478531375,7,6
-1.7865997461687202,0.35354135642461426,5,6
-0.422382520966598,0.6375412594741039,5,6
-1.7798237079769523,0.35494619534303434,5,6
-4.498799374678807,-0.3432025521444814,7,6
1.1979944774347855,0.21539736830614611,4,5
-0.6068601655974448,-0.21092522686101794,5,5
-0.659258391885133,-0.23308760272067638,5,5
-2.5605596133784925,-0.6393030730115747,6,5
2.773767074973751,0.6104117654449591,3,5
-1.7361887986555,0.3009210394462539,5,6
-0.8541382871919381,-1.05075044767786,5,4
-1.2163715676438076,0.4446698557020482,5,6
-0.7929723967661172,-1.01908737810793,5,4
-4.421107074870503,-0.3044971560988449,7,6
-1.0468179781458378,-0.27849212170341175,5,5
-0.9019910782573984,-0.248312653443173,5,5
-0.9511409143420445,-0.2557545352307477,5,5
-2.8697574576621356,0.010139763326939595,6,6
-2.6389834545844035,0.06749964793772316,6,6
-2.7813684393975633,0.03860968086302201,6,6
-2.1047961238627586,0.18708119264342896,5,6
-2.118467175317974,0.19308402251411674,5,6
-1.2369286712018663,-1.1514502946281586,5,4
0.6082095792814124,-0.708293686240997,4,4
-0.8274290469901483,-0.2613031025643503,5,5
0.13497956057904772,-2.3780374775165525,5,2
0.27256844424916093,0.79988314279443,4,6
-0.4053027965943368,0.6270352821572803,5,6
4.127989905021072,0.2174070986153709,3,4
-1.0514270118761122,-0.3172581482567137,5,5
0.7027436533186192,-0.662469252097128,4,4
0.5944195527545175,-0.6934783486627811,4,4
1.2844473605101263,1.0876307798865381,4,6
0.965796346515276,0.9946638077578336,4,6
3.204173153315472,-0.0455383230371712,3,4
3.315512894520846,-0.02070771164334329,3,4
3.4402857370380753,0.015745085294852964,3,4
0.5950505351736507,-0.7094280263521475,4,4
0.842898035162239,0.18961604615349836,4,5
3.7543690249449773,0.05953489705956461,3,4
2.9665041369742924,-0.09549053885884673,3,4
3.802536153977041,0.07083998500012512,3,4
0.5323486227054688,-0.7196795859765625,4,4
3.698562125740243,0.04187566864604164,3,4
3.7256662785073145,0.04749502431972197,3,4
3.660972740092767,0.029147609903455215,3,4
-2.8090490514298265,0.7977987953250217,6,7
-1.9449815703333957,1.0030549811032061,5,7
-2.8332546583377978,0.009310135021525374,6,6
-2.5000071426882897,0.10089276245855965,6,6
-2.0445997249779033,0.9818773946233494,5,7
-1.945493577680849,1.0101921510850447,5,7
-1.603889960455689,0.31401648990597575,5,6
-1.5173118748472636,0.32524722856715393,5,6
-1.9323345335730875,1.0113264911961952,5,7
-1.1981488535049594,0.4110770307140199,5,6
-1.2802738409252172,0.3911491220781959,5,6
2.3798182553356475,1.417467910481179,3,6
-2.533494301371355,0.09554390559214891,6,6
-2.0562772701972456,0.21047275212037006,5,6
-2.464528358058859,0.1143374741168222,6,6
-1.8613750840247185,0.2527125873472015,5,6
-1.4858727455540122,0.35914476536091855,5,6
-1.5986499443062816,0.33683283876991116,5,6
0.29927956474045836,0.8038271607424207,4,6
0.5985075037832328,0.8871177838597161,4,6
2.8907621554700285,-0.11568894630194038,3,4
0.6544333780596466,0.8959645045657109,4,6
3.476907511434093,0.006102949281910684,3,4
4.127989905021072,0.2174070986153709,3,4
-0.6680279363127737,0.5429150307345707,5,6
0.604233074811119,-0.6990900087512235,5,4
1.380649739993875,-0.5729862906588057,4,4
4.242963227245359,-1.3809893930489203,3,2
-3.258299865168924,-0.10623926250545608,6,6
-3.2850109856602216,-0.11018328045344679,6,6
-3.008614794486569,-0.03206585890142484,6,6
-3.2655879107081454,-0.10050693144203766,6,6
-3.358430027160886,-0.12027967900347443,6,6
-2.854094780260555,0.012232788248103517,6,6
-1.9527816232200705,1.015924482148463,5,7
-3.1923514427872073,0.7042361183565616,6,7
-3.004344269878128,0.7538836223725007,6,7
-1.1902843487005466,-0.3594637704850783,5,5
-0.43796979080682774,-2.442419328753777,5,2
-1.7042376620147952,0.32768140625818004,5,6
-1.2676794470293429,-1.1349414874406474,5,4
-0.955292463878807,-1.0505165242122017,5,4
